<head>

Song Title : 
Duration :
Tempo :
Difficulty :
Credits (If there is copyright) : 

</head>

/* 

For body the format should be like this :

type,color,posx,posy,direction,duration,time
0,#FFFFFF,-2.47,-0.04,w,0,45.15
0,#FFFFFF,-2.47,-0.04,w,0,46.05
0,#FFFFFF,-2.47,-0.04,w,0,46.48
0,#FFFFFF,-2.47,-0.04,w,0,46.99
0,#FFFFFF,-2.47,-0.04,w,0,47.92
0,#FFFFFF,-2.47,-0.04,w,0,48.39
0,#FFFFFF,-2.47,-0.04,w,0,48.89
0,#FFFFFF,-2.47,-0.04,w,0,49.8
0,#FFFFFF,-2.47,-0.04,w,0,50.27
0,#FFFFFF,-2.47,-0.04,w,0,50.73
0,#FFFFFF,-2.47,-0.04,w,0,51.69
0,#FFFFFF,-2.47,-0.04,w,0,52.13
0,#FFFFFF,-2.47,-0.04,w,0,52.59
0,#FFFFFF,-2.47,-0.04,w,0,53.55
0,#FFFFFF,-2.47,-0.04,w,0,54.07
0,#FFFFFF,-2.47,-0.04,w,0,54.5
0,#FFFFFF,-2.47,-0.04,w,0,55.46
0,#FFFFFF,-2.47,-0.04,w,0,55.93
0,#FFFFFF,-2.47,-0.04,w,0,56.43
0,#FFFFFF,-2.47,-0.04,w,0,56.86
0,#FFFFFF,-2.47,-0.04,w,0,57.323
0,#FFFFFF,-2.47,-0.04,w,0,58.2077
0,#FFFFFF,-2.47,-0.04,w,0,60.08
0,#FFFFFF,-2.47,-0.04,w,0,61.06
0,#FFFFFF,-2.47,-0.04,w,0,62.0102
0,#FFFFFF,-2.47,-0.04,w,0,62.375
0,#FFFFFF,-2.47,-0.04,w,0,63.90
0,#FFFFFF,-2.47,-0.04,w,0,64.83
0,#FFFFFF,-2.47,-0.04,w,0,65.746
0,#FFFFFF,-2.47,-0.04,w,0,66.07
0,#FFFFFF,-2.47,-0.04,w,0,66.443
0,#FFFFFF,-2.47,-0.04,w,0,67.63
0,#FFFFFF,-2.47,-0.04,w,0,68.53
0,#FFFFFF,-2.47,-0.04,w,0,68.53
0,#FFFFFF,-2.47,-0.04,w,0,69.48
0,#FFFFFF,-2.47,-0.04,w,0,69.84
0,#FFFFFF,-2.47,-0.04,w,0,70.21
0,#FFFFFF,-2.47,-0.04,w,0,71.4
0,#FFFFFF,-2.47,-0.04,w,0,72.3
0,#FFFFFF,-2.47,-0.04,w,0,73.25
0,#FFFFFF,-2.47,-0.04,w,0,73.74
0,#FFFFFF,-2.47,-0.04,w,0,75.1444
0,#FFFFFF,-2.47,-0.04,w,0,76.07
0,#FFFFFF,-2.47,-0.04,w,0,76.9
0,#FFFFFF,-2.47,-0.04,w,0,77.32
0,#FFFFFF,-2.47,-0.04,w,0,77.71875
0,#FFFFFF,-2.47,-0.04,w,0,78.881
0,#FFFFFF,-2.47,-0.04,w,0,79.82775
0,#FFFFFF,-2.47,-0.04,w,0,80.75
0,#FFFFFF,-2.47,-0.04,w,0,81.08
0,#FFFFFF,-2.47,-0.04,w,0,81.454
0,#FFFFFF,-2.47,-0.04,w,0,82.617
0,#FFFFFF,-2.47,-0.04,w,0,83.497
0,#FFFFFF,-2.47,-0.04,w,0,84.493
0,#FFFFFF,-2.47,-0.04,w,0,84.825
0,#FFFFFF,-2.47,-0.04,w,0,85.1911
0,#FFFFFF,-2.47,-0.04,w,0,86.32
0,#FFFFFF,-2.47,-0.04,w,0,87.2997
0,#FFFFFF,-2.47,-0.04,w,0,88.229
0,#FFFFFF,-2.47,-0.04,w,0,89.657
0,#FFFFFF,-2.47,-0.04,w,0,90.172
0,#FFFFFF,-2.47,-0.04,w,0,91.068
0,#FFFFFF,-2.47,-0.04,w,0,91.99
0,#FFFFFF,-2.47,-0.04,w,0,92.94
0,#FFFFFF,-2.47,-0.04,w,0,93.375
0,#FFFFFF,-2.47,-0.04,w,0,94.804
0,#FFFFFF,-2.47,-0.04,w,0,95.75
0,#FFFFFF,-2.47,-0.04,w,0,96.216
0,#FFFFFF,-2.47,-0.04,w,0,97.17
0,#FFFFFF,-2.47,-0.04,w,0,97.66
0,#FFFFFF,-2.47,-0.04,w,0,98.59
0,#FFFFFF,-2.47,-0.04,w,0,99.48
0,#FFFFFF,-2.47,-0.04,w,0,100.41777
0,#FFFFFF,-2.47,-0.04,w,0,101.39
0,#FFFFFF,-2.47,-0.04,w,0,102.360
0,#FFFFFF,-2.47,-0.04,w,0,103.30
0,#FFFFFF,-2.47,-0.04,w,0,103.37
0,#FFFFFF,-2.47,-0.04,w,0,104.23
0,#FFFFFF,-2.47,-0.04,w,0,105.1339
0,#FFFFFF,-2.47,-0.04,w,0,106.047
0,#FFFFFF,-2.47,-0.04,w,0,106.97
0,#FFFFFF,-2.47,-0.04,w,0,107.37
0,#FFFFFF,-2.47,-0.04,w,0,107.70
0,#FFFFFF,-2.47,-0.04,w,0,108.43
0,#FFFFFF,-2.47,-0.04,w,0,108.88
0,#FFFFFF,-2.47,-0.04,w,0,109.78
0,#FFFFFF,-2.47,-0.04,w,0,110.746
0,#FFFFFF,-2.47,-0.04,w,0,111.078
0,#FFFFFF,-2.47,-0.04,w,0,111.460
0,#FFFFFF,-2.47,-0.04,w,0,112.22
0,#FFFFFF,-2.47,-0.04,w,0,112.65
0,#FFFFFF,-2.47,-0.04,w,0,113.519
0,#FFFFFF,-2.47,-0.04,w,0,114.46
0,#FFFFFF,-2.47,-0.04,w,0,114.83
0,#FFFFFF,-2.47,-0.04,w,0,115.229
0,#FFFFFF,-2.47,-0.04,w,0,115.927
0,#FFFFFF,-2.47,-0.04,w,0,116.35
0,#FFFFFF,-2.47,-0.04,w,0,117.30
0,#FFFFFF,-2.47,-0.04,w,0,118.268
0,#FFFFFF,-2.47,-0.04,w,0,120.6425
