<head>

Song Title : 
Duration :
Tempo :
Difficulty :
Credits (If there is copyright) : 

</head>

/* 

For body the format should be like this :

type,color,posx,posy,direction,duration,time
0,#FFFFFF,-2.47,-0.04,w,0,24.13
0,#FFFFFF,-2.47,-0.04,w,0,24.82
0,#FFFFFF,-2.47,-0.04,w,0,25.35
0,#FFFFFF,-2.47,-0.04,w,0,26.3
0,#FFFFFF,-2.47,-0.04,w,0,26.77
0,#FFFFFF,-2.47,-0.04,w,0,27.23
0,#FFFFFF,-2.47,-0.04,w,0,27.66
0,#FFFFFF,-2.47,-0.04,w,0,28.16
0,#FFFFFF,-2.47,-0.04,w,0,28.51
0,#FFFFFF,-2.47,-0.04,w,0,28.71
0,#FFFFFF,-2.47,-0.04,w,0,30.67
0,#FFFFFF,-2.47,-0.04,w,0,31.18
0,#FFFFFF,-2.47,-0.04,w,0,31.65
0,#FFFFFF,-2.47,-0.04,w,0,32.15
0,#FFFFFF,-2.47,-0.04,w,0,32.58
0,#FFFFFF,-2.47,-0.04,w,0,33.04
0,#FFFFFF,-2.47,-0.04,w,0,34.02
0,#FFFFFF,-2.47,-0.04,w,0,34.39
0,#FFFFFF,-2.47,-0.04,w,0,34.95
0,#FFFFFF,-2.47,-0.04,w,0,35.39
0,#FFFFFF,-2.47,-0.04,w,0,35.85
0,#FFFFFF,-2.47,-0.04,w,0,36.33
0,#FFFFFF,-2.47,-0.04,w,0,37.26
0,#FFFFFF,-2.47,-0.04,w,0,37.69
0,#FFFFFF,-2.47,-0.04,w,0,37.79
0,#FFFFFF,-2.47,-0.04,w,0,38.22
0,#FFFFFF,-2.47,-0.04,w,0,38.71
0,#FFFFFF,-2.47,-0.04,w,0,39.51
0,#FFFFFF,-2.47,-0.04,w,0,39.7
0,#FFFFFF,-2.47,-0.04,w,0,40.13
0,#FFFFFF,-2.47,-0.04,w,0,40.60
0,#FFFFFF,-2.47,-0.04,w,0,41.03
0,#FFFFFF,-2.47,-0.04,w,0,41.38
0,#FFFFFF,-2.47,-0.04,w,0,41.51
0,#FFFFFF,-2.47,-0.04,w,0,41.94
0,#FFFFFF,-2.47,-0.04,w,0,42.44
0,#FFFFFF,-2.47,-0.04,w,0,42.87
0,#FFFFFF,-2.47,-0.04,w,0,43.14
0,#FFFFFF,-2.47,-0.04,w,0,43.27
0,#FFFFFF,-2.47,-0.04,w,0,43.87
0,#FFFFFF,-2.47,-0.04,w,0,44.32
0,#FFFFFF,-2.47,-0.04,w,0,44.75
0,#FFFFFF,-2.47,-0.04,w,0,45.12
0,#FFFFFF,-2.47,-0.04,w,0,45.22
0,#FFFFFF,-2.47,-0.04,w,0,45.71
0,#FFFFFF,-2.47,-0.04,w,0,46.21
0,#FFFFFF,-2.47,-0.04,w,0,46.68
0,#FFFFFF,-2.47,-0.04,w,0,47.01
0,#FFFFFF,-2.47,-0.04,w,0,47.39
0,#FFFFFF,-2.47,-0.04,w,0,47.62
0,#FFFFFF,-2.47,-0.04,w,0,48.09
0,#FFFFFF,-2.47,-0.04,w,0,48.55
0,#FFFFFF,-2.47,-0.04,w,0,48.89
0,#FFFFFF,-2.47,-0.04,w,0,49.29
0,#FFFFFF,-2.47,-0.04,w,0,49.29
0,#FFFFFF,-2.47,-0.04,w,0,49.48
0,#FFFFFF,-2.47,-0.04,w,0,49.97
0,#FFFFFF,-2.47,-0.04,w,0,50.43
0,#FFFFFF,-2.47,-0.04,w,0,50.76
0,#FFFFFF,-2.47,-0.04,w,0,51.13
0,#FFFFFF,-2.47,-0.04,w,0,51.36
0,#FFFFFF,-2.47,-0.04,w,0,51.88
0,#FFFFFF,-2.47,-0.04,w,0,52.27
0,#FFFFFF,-2.47,-0.04,w,0,52.64
0,#FFFFFF,-2.47,-0.04,w,0,53.01
0,#FFFFFF,-2.47,-0.04,w,0,53.24
0,#FFFFFF,-2.47,-0.04,w,0,53.67
0,#FFFFFF,-2.47,-0.04,w,0,54.15
0,#FFFFFF,-2.47,-0.04,w,0,54.48
0,#FFFFFF,-2.47,-0.04,w,0,54.85
0,#FFFFFF,-2.47,-0.04,w,0,55.08
0,#FFFFFF,-2.47,-0.04,w,0,55.56
0,#FFFFFF,-2.47,-0.04,w,0,56.03
0,#FFFFFF,-2.47,-0.04,w,0,56.39
0,#FFFFFF,-2.47,-0.04,w,0,56.76
0,#FFFFFF,-2.47,-0.04,w,0,56.96
0,#FFFFFF,-2.47,-0.04,w,0,57.46
0,#FFFFFF,-2.47,-0.04,w,0,57.92
0,#FFFFFF,-2.47,-0.04,w,0,58.42
0,#FFFFFF,-2.47,-0.04,w,0,58.85
0,#FFFFFF,-2.47,-0.04,w,0,60.66
0,#FFFFFF,-2.47,-0.04,w,0,60.89
0,#FFFFFF,-2.47,-0.04,w,0,61.64
0,#FFFFFF,-2.47,-0.04,w,0,61.91
0,#FFFFFF,-2.47,-0.04,w,0,62.6
0,#FFFFFF,-2.47,-0.04,w,0,62.97
0,#FFFFFF,-2.47,-0.04,w,0,63.34
0,#FFFFFF,-2.47,-0.04,w,0,64.48
0,#FFFFFF,-2.47,-0.04,w,0,64.71
0,#FFFFFF,-2.47,-0.04,w,0,65.41
0,#FFFFFF,-2.47,-0.04,w,0,65.64
0,#FFFFFF,-2.47,-0.04,w,0,66.36
0,#FFFFFF,-2.47,-0.04,w,0,66.72
0,#FFFFFF,-2.47,-0.04,w,0,67.09
0,#FFFFFF,-2.47,-0.04,w,0,68.22
0,#FFFFFF,-2.47,-0.04,w,0,68.45
0,#FFFFFF,-2.47,-0.04,w,0,69.2
0,#FFFFFF,-2.47,-0.04,w,0,69.43
0,#FFFFFF,-2.47,-0.04,w,0,70.09
0,#FFFFFF,-2.47,-0.04,w,0,70.83
0,#FFFFFF,-2.47,-0.04,w,0,71.97
0,#FFFFFF,-2.47,-0.04,w,0,72.17
0,#FFFFFF,-2.47,-0.04,w,0,72.93
0,#FFFFFF,-2.47,-0.04,w,0,73.13
0,#FFFFFF,-2.47,-0.04,w,0,73.88
0,#FFFFFF,-2.47,-0.04,w,0,75.71
0,#FFFFFF,-2.47,-0.04,w,0,75.94
0,#FFFFFF,-2.47,-0.04,w,0,76.47
0,#FFFFFF,-2.47,-0.04,w,0,76.69
0,#FFFFFF,-2.47,-0.04,w,0,76.92
0,#FFFFFF,-2.47,-0.04,w,0,77.38
0,#FFFFFF,-2.47,-0.04,w,0,77.62
0,#FFFFFF,-2.47,-0.04,w,0,77.98
0,#FFFFFF,-2.47,-0.04,w,0,78.31
0,#FFFFFF,-2.47,-0.04,w,0,79.49
0,#FFFFFF,-2.47,-0.04,w,0,79.69
0,#FFFFFF,-2.47,-0.04,w,0,80.19
0,#FFFFFF,-2.47,-0.04,w,0,80.42
0,#FFFFFF,-2.47,-0.04,w,0,80.66
0,#FFFFFF,-2.47,-0.04,w,0,81.12
0,#FFFFFF,-2.47,-0.04,w,0,81.35
0,#FFFFFF,-2.47,-0.04,w,0,81.72
0,#FFFFFF,-2.47,-0.04,w,0,82.1
0,#FFFFFF,-2.47,-0.04,w,0,83.23
0,#FFFFFF,-2.47,-0.04,w,0,83.43
0,#FFFFFF,-2.47,-0.04,w,0,83.96
0,#FFFFFF,-2.47,-0.04,w,0,84.16
0,#FFFFFF,-2.47,-0.04,w,0,84.91
0,#FFFFFF,-2.47,-0.04,w,0,85.11
0,#FFFFFF,-2.47,-0.04,w,0,85.47
0,#FFFFFF,-2.47,-0.04,w,0,85.84
0,#FFFFFF,-2.47,-0.04,w,0,87
0,#FFFFFF,-2.47,-0.04,w,0,87.22
0,#FFFFFF,-2.47,-0.04,w,0,87.75
0,#FFFFFF,-2.47,-0.04,w,0,87.95
0,#FFFFFF,-2.47,-0.04,w,0,88.18
0,#FFFFFF,-2.47,-0.04,w,0,88.88
0,#FFFFFF,-2.47,-0.04,w,0,90.75
0,#FFFFFF,-2.47,-0.04,w,0,91.09
0,#FFFFFF,-2.47,-0.04,w,0,91.45
0,#FFFFFF,-2.47,-0.04,w,0,92.12
0,#FFFFFF,-2.47,-0.04,w,0,92.56
0,#FFFFFF,-2.47,-0.04,w,0,92.96
0,#FFFFFF,-2.47,-0.04,w,0,93.33
0,#FFFFFF,-2.47,-0.04,w,0,94.06
0,#FFFFFF,-2.47,-0.04,w,0,94.26
0,#FFFFFF,-2.47,-0.04,w,0,94.52
0,#FFFFFF,-2.47,-0.04,w,0,95.2
0,#FFFFFF,-2.47,-0.04,w,0,95.9
0,#FFFFFF,-2.47,-0.04,w,0,96.37
0,#FFFFFF,-2.47,-0.04,w,0,96.7
0,#FFFFFF,-2.47,-0.04,w,0,97.08
0,#FFFFFF,-2.47,-0.04,w,0,97.81
0,#FFFFFF,-2.47,-0.04,w,0,98
0,#FFFFFF,-2.47,-0.04,w,0,98.31
0,#FFFFFF,-2.47,-0.04,w,0,98.61
0,#FFFFFF,-2.47,-0.04,w,0,98.97
0,#FFFFFF,-2.47,-0.04,w,0,99.62
0,#FFFFFF,-2.47,-0.04,w,0,100.09
0,#FFFFFF,-2.47,-0.04,w,0,100.45
0,#FFFFFF,-2.47,-0.04,w,0,100.78
0,#FFFFFF,-2.47,-0.04,w,0,101.51
0,#FFFFFF,-2.47,-0.04,w,0,101.71
0,#FFFFFF,-2.47,-0.04,w,0,102.01
0,#FFFFFF,-2.47,-0.04,w,0,102.33
0,#FFFFFF,-2.47,-0.04,w,0,102.69
0,#FFFFFF,-2.47,-0.04,w,0,103.39
0,#FFFFFF,-2.47,-0.04,w,0,103.86
0,#FFFFFF,-2.47,-0.04,w,0,104.22
0,#FFFFFF,-2.47,-0.04,w,0,104.62
0,#FFFFFF,-2.47,-0.04,w,0,105.7
0,#FFFFFF,-2.47,-0.04,w,0,106.06
0,#FFFFFF,-2.47,-0.04,w,0,106.4
0,#FFFFFF,-2.47,-0.04,w,0,107.09
0,#FFFFFF,-2.47,-0.04,w,0,107.56
0,#FFFFFF,-2.47,-0.04,w,0,107.94
0,#FFFFFF,-2.47,-0.04,w,0,108.27
0,#FFFFFF,-2.47,-0.04,w,0,109.04
0,#FFFFFF,-2.47,-0.04,w,0,109.27
0,#FFFFFF,-2.47,-0.04,w,0,109.5
0,#FFFFFF,-2.47,-0.04,w,0,109.87
0,#FFFFFF,-2.47,-0.04,w,0,110.2
0,#FFFFFF,-2.47,-0.04,w,0,110.91
0,#FFFFFF,-2.47,-0.04,w,0,111.38
0,#FFFFFF,-2.47,-0.04,w,0,111.68
0,#FFFFFF,-2.47,-0.04,w,0,112.04
0,#FFFFFF,-2.47,-0.04,w,0,112.77
0,#FFFFFF,-2.47,-0.04,w,0,112.97
0,#FFFFFF,-2.47,-0.04,w,0,113.22
0,#FFFFFF,-2.47,-0.04,w,0,113.62
0,#FFFFFF,-2.47,-0.04,w,0,113.92
0,#FFFFFF,-2.47,-0.04,w,0,114.62
0,#FFFFFF,-2.47,-0.04,w,0,115.08
0,#FFFFFF,-2.47,-0.04,w,0,115.45
0,#FFFFFF,-2.47,-0.04,w,0,115.8
0,#FFFFFF,-2.47,-0.04,w,0,115.45
0,#FFFFFF,-2.47,-0.04,w,0,115.8
0,#FFFFFF,-2.47,-0.04,w,0,116.49
0,#FFFFFF,-2.47,-0.04,w,0,116.73
0,#FFFFFF,-2.47,-0.04,w,0,116.99
0,#FFFFFF,-2.47,-0.04,w,0,117.42
0,#FFFFFF,-2.47,-0.04,w,0,117.86
0,#FFFFFF,-2.47,-0.04,w,0,118.4
0,#FFFFFF,-2.47,-0.04,w,0,118.87
0,#FFFFFF,-2.47,-0.04,w,0,121.31
